mz,rt,int,mzUncertainty,rtUncertainty,intUncertainty,dqs_cen,dqs_bin,dqs_peak
915.724,1262.7,1.32141e+08,0.000151001,1.18903,1.14032e+07,0.83396,0.860598,0.770685
916.268,824.473,4.67258e+07,0.000458191,0.740301,4.90407e+06,0.817021,0.99622,0.751209
916.568,758.436,3.30289e+08,7.99511e-05,0.249881,4.23648e+07,0.828969,0.809068,0.726528
916.699,1153.6,1.25761e+08,0.000160546,2.60732,1.96774e+07,0.833664,0.955893,0.696244
916.731,1212.7,1.53161e+08,0.000149859,1.64825,4.78643e+07,0.815915,0.841967,0.525542
916.729,1291.26,5.85869e+07,0.000143163,1.019,1.17139e+07,0.829818,0.99473,0.64891
916.728,1270.15,1.57015e+08,9.64267e-05,2.83104,6.14999e+07,0.83253,0.994577,0.441256
916.728,1342.9,8.77191e+06,0.000326923,2.06603,1.65614e+06,0.832707,0.991873,0.661095
917.219,857.874,1.06417e+08,0.000101329,0.215956,1.07354e+07,0.840613,0.618121,0.755484
917.492,747.769,2.15867e+08,0.000105284,0.280655,3.55042e+07,0.827332,0.932484,0.687579
917.554,858.262,6.7794e+07,0.000181833,0.27417,1.34649e+07,0.82286,0.8068,0.650361
917.564,882.843,6.42023e+07,0.000338768,0.588371,8.43735e+06,0.825741,0.93801,0.723165
917.571,758.077,1.51409e+08,0.000107035,0.215484,2.39056e+07,0.83423,0.820224,0.694709
917.676,1079.82,3.93658e+08,0.000219215,0.92719,4.8186e+07,0.830932,0.945848,0.732766
917.676,1113.49,1.18944e+08,0.000276024,1.71514,1.79409e+07,0.830693,0.962684,0.702325
917.676,1121.85,8.55524e+07,0.000214028,0.487467,1.53736e+07,0.834593,0.944126,0.671027
917.676,1069.3,1.93703e+08,0.00021962,1.29024,2.92805e+07,0.825253,0.852642,0.701973
917.732,1270.73,6.8092e+07,0.000104453,1.26317,2.1376e+07,0.827358,0.969619,0.524004
917.732,1309.04,2.90702e+07,0.000149989,1.71121,6.77405e+06,0.829661,0.903364,0.612594
917.732,1214.75,7.04094e+07,0.000256098,0.693958,7.18766e+06,0.831617,0.975975,0.754222
918.583,1580.65,1.56325e+07,0.000426731,-0.905762,1.91695e+06,0.746844,0.959802,0.732532
581.475,1487.6,1.83349e+07,7.04975e-05,1.77927,1.43091e+06,0.835868,0.666779,0.77921
918.663,1030.75,1.08754e+08,0.00021722,0.176388,1.82507e+07,0.818339,0.725965,0.68395
918.671,966.643,1.57737e+08,9.3699e-05,0.32627,2.83686e+07,0.82253,0.757746,0.670863
918.678,1079.46,1.89766e+08,0.000172362,0.762607,2.43394e+07,0.815165,0.884556,0.726535
918.676,1293.44,6.95855e+07,0.000172824,1.69455,2.32261e+07,0.832608,0.843698,0.502554
918.708,1117.4,5.85837e+07,0.000399995,0.524803,6.64773e+06,0.791043,0.912185,0.742231
918.706,1196.82,2.46603e+07,0.000206225,1.11291,4.79974e+06,0.811121,0.654891,0.654718
918.709,1134.39,1.79249e+08,0.000252581,2.19493,4.43314e+07,0.831031,0.874473,0.59688
918.708,1170.58,1.51477e+08,0.000184284,0.436692,1.53336e+07,0.83438,0.795142,0.75512
918.734,1215.44,2.26186e+07,0.000182537,1.71991,3.75254e+06,0.82676,0.976329,0.686025
918.734,1267.52,2.23805e+07,0.000235808,1.50202,2.57621e+06,0.827033,0.90248,0.740502
919.084,1579.11,2.90737e+07,0.000344747,-1.79042,3.27804e+06,0.750999,0.966858,0.742996
919.085,1555.46,1.58335e+07,0.00118765,0.664307,3.25812e+06,0.743117,0.903772,0.642518
919.149,1146.71,5.47403e+07,0.000170102,1.109,6.20684e+06,0.813923,0.652935,0.742323
919.283,744.95,2.59641e+07,0.000176617,0.843971,3.31905e+06,0.832535,0.651602,0.726991
919.507,781.764,4.71755e+07,0.000197229,0.19676,6.19116e+06,0.835433,0.585892,0.723358
919.539,805.457,5.79447e+08,0.000111356,1.01141,4.50242e+07,0.831797,0.994432,0.779561
919.654,1065.9,6.34371e+08,7.56216e-05,0.210743,1.76741e+08,0.824877,0.985636,0.562529
919.71,1170.38,8.60969e+07,0.000179227,0.417445,7.43879e+06,0.82704,0.826916,0.770577
919.711,1119.69,9.37061e+07,0.000289926,4.29692,4.00786e+07,0.81127,0.744335,0.404423
919.704,1442.23,9.1102e+07,0.000108687,1.16036,1.60511e+07,0.830572,0.972083,0.67485
920.041,806.181,3.08273e+08,0.000105262,0.332286,4.8651e+07,0.829935,0.941118,0.694784
920.542,805.709,2.25987e+08,0.000146675,0.786746,3.81398e+07,0.83629,0.803391,0.682915
920.633,918.431,4.66265e+07,0.000155775,0.197217,5.59404e+06,0.835156,0.677212,0.735346
920.657,1057.03,1.32001e+08,0.000257655,0.360914,1.33518e+07,0.827923,0.843759,0.755202
920.657,1065.65,2.24232e+08,0.000155348,0.107468,1.70906e+07,0.830912,0.865985,0.781087
920.658,1168.05,3.92616e+07,0.000121065,1.07971,4.52889e+06,0.835103,0.759215,0.740245
920.652,1287.9,1.04396e+08,0.000136156,1.31704,2.24384e+07,0.83575,0.938031,0.632466
920.684,1116.41,4.85403e+07,0.000236847,0.28303,6.39068e+06,0.826476,0.637812,0.722909
920.708,1420.82,1.1366e+07,0.000263767,0.196412,925771,0.83338,0.974444,0.775697
921.153,1308.1,2.85993e+08,7.29162e-05,3.19038,6.95876e+07,0.834854,0.970188,0.601275
921.523,757.4,2.71e+09,6.09613e-05,0.519669,1.48258e+08,0.83759,0.896591,0.802988
583.405,1237.78,6.43408e+06,0.000305785,0.126575,459237,0.823244,0.903114,0.786055
921.634,1000.85,1.976e+08,0.000152758,1.31267,3.22633e+07,0.836032,0.594102,0.688876
921.66,1065.79,1.06329e+08,0.000168894,0.129824,1.01114e+07,0.833576,0.861901,0.761533
921.685,1268.79,4.13077e+08,0.000114157,1.15948,3.27981e+07,0.830691,0.892662,0.777813
921.684,1212.65,4.68218e+08,5.66596e-05,1.15596,3.41145e+07,0.831945,0.991532,0.784534
921.683,1341.55,6.14487e+06,0.000464917,0.252808,747145,0.806599,0.743458,0.733634
922.143,1194.33,1.80165e+07,0.000242245,0.873924,2.2475e+06,0.809065,0.958871,0.730276
583.529,1241.95,3.86951e+07,0.00010378,5.58297,1.2507e+07,0.823966,0.990672,0.513941
922.526,757.502,9.2093e+08,6.18015e-05,0.325132,1.64718e+08,0.831054,0.877141,0.671939
922.614,1120.93,3.60545e+07,0.000470971,0.246488,3.37744e+06,0.814421,0.851662,0.763014
922.629,886.55,4.90468e+07,0.000113495,0.915633,6.80041e+06,0.826137,0.741026,0.715425
922.689,1243.03,7.62906e+06,0.000460443,0.00336518,16557.1,0.780301,0.981683,0.854453
922.692,1312.25,9.92839e+07,0.000306331,3.78909,2.50183e+07,0.797923,0.979887,0.591746
922.688,1211.82,2.8375e+08,0.000100242,1.19628,2.37644e+07,0.83232,0.965104,0.77332
922.689,1269.12,2.0416e+08,0.00014981,0.58179,2.26019e+07,0.825735,0.990847,0.745152
923.529,757.179,3.26493e+08,9.39738e-05,0.314632,5.00047e+07,0.838991,0.914033,0.69982
923.613,1105.88,4.85506e+07,0.000336917,0.61258,4.95756e+06,0.822446,0.965827,0.754194
923.615,1124.05,4.84813e+07,0.000643403,0.86089,6.34171e+06,0.784825,0.935026,0.723817
923.669,1043.83,9.10601e+07,0.000236057,0.986955,1.2243e+07,0.818996,0.672837,0.719924
923.691,1212.2,7.8423e+07,0.000188868,2.8154,1.17434e+07,0.829079,0.693491,0.7035
923.691,1269.34,6.37567e+07,0.000176731,1.2747,9.38102e+06,0.833358,0.909663,0.706308
923.691,1310.69,2.21375e+07,0.000338049,2.1315,2.7493e+06,0.811541,0.693571,0.730867
924.531,757.236,3.57879e+07,0.000202889,0.226289,9.17131e+06,0.82571,0.786348,0.587043
924.645,987.789,4.52203e+07,0.000220618,0.29205,6.59543e+06,0.832212,0.850532,0.707693
924.667,1170.35,2.20393e+08,0.000106783,0.575964,2.08783e+07,0.826256,0.968856,0.761912
924.666,1118.1,2.08937e+08,0.000138654,1.43547,3.15895e+07,0.812632,0.925243,0.70194
924.666,1134.54,2.89833e+08,0.000124467,1.06794,9.66285e+07,0.829974,0.964506,0.502967
924.667,1194.53,1.67677e+07,0.000299696,0.265028,1.50021e+06,0.81265,0.576221,0.76739
924.768,993.733,3.94513e+07,0.000297216,0.225695,3.91051e+06,0.816041,0.990528,0.757325
925.607,894.213,5.39893e+08,8.76085e-05,0.377036,7.37704e+07,0.835284,0.922388,0.717581
925.643,1054.67,4.74919e+07,0.000122308,0.666207,8.60245e+06,0.844233,0.702874,0.669461
925.642,1065.68,6.57104e+07,0.000145918,0.327261,1.14796e+07,0.823975,0.658332,0.67647
925.638,1116.1,6.45788e+07,0.000278984,0.208814,1.12946e+07,0.822847,0.520997,0.676256
925.641,1329.45,1.17923e+07,0.000346324,0.43791,1.37054e+06,0.826353,0.708114,0.739324
925.773,994.017,2.80966e+07,0.000138892,0.276465,2.7917e+06,0.829526,0.734152,0.757075
926.61,893.971,2.17396e+08,0.000149272,0.240336,4.87723e+07,0.834606,0.934828,0.62213
926.645,1065.1,5.08497e+07,0.000216067,2.10193,1.84121e+07,0.835733,0.481351,0.472311
926.645,1103.29,3.66029e+07,0.000286516,0.658015,3.97805e+06,0.818817,0.708012,0.747288
926.644,1116,5.28288e+07,0.000302715,0.426969,1.22238e+07,0.82953,0.889721,0.614396
927.614,895.515,7.32759e+07,0.000159351,0.517267,1.87348e+07,0.826234,0.630699,0.587695
927.597,1438.68,2.12128e+07,0.000388872,1.06337,3.57624e+06,0.819517,0.690886,0.683112
927.621,983.28,9.98622e+07,0.000104139,0.268941,1.94767e+07,0.835225,0.726486,0.654279
927.621,1042.59,6.46483e+08,0.00010629,1.4279,1.26701e+08,0.835964,0.939411,0.65324
928.275,1464.86,6.9555e+06,0.000219769,0.696489,776714,0.819289,0.787451,0.744137
928.378,794.477,8.32215e+07,0.000243109,2.6502,1.1244e+07,0.834476,0.629888,0.719218
584.37,1322.44,1.05829e+07,0.000138487,0.537978,1.63792e+06,0.83193,0.630962,0.698077
928.607,1464.81,2.24288e+06,0.000233179,0.00569618,11975.9,0.787963,0.806328,0.851439
928.625,1040.47,4.0905e+08,0.000166216,1.82487,1.44553e+08,0.819068,0.991986,0.481557
928.624,1018.17,4.44055e+08,0.000188226,2.61051,1.96277e+08,0.826061,0.996141,0.390143
928.624,1157.18,4.19301e+07,0.00020383,0.406736,5.5362e+06,0.822564,0.897885,0.722507
929.6,987.805,1.78343e+08,0.000222665,0.240053,3.88956e+07,0.829982,0.944923,0.629
929.675,1126.27,7.45554e+07,0.00020075,0.691627,1.14468e+07,0.832641,0.87377,0.699412
929.668,1291.51,1.15282e+08,0.000180938,2.61899,3.93765e+07,0.837042,0.985366,0.494188
929.672,1560.62,4.78703e+06,0.000321484,0.810087,949012,0.834255,0.872777,0.650765
930.168,1309.83,1.7415e+07,0.000223016,0.363262,1.35893e+06,0.838663,0.935347,0.779221
930.471,811.705,9.4507e+07,0.000311274,1.11008,4.93684e+07,0.823556,0.865562,0.314449
930.56,876.643,8.04242e+07,0.000259112,0.192044,6.04865e+06,0.821514,0.612805,0.782124
930.679,1061.37,1.79337e+08,0.000196468,0.518688,3.31405e+07,0.826055,0.997501,0.665469
930.678,1103.7,4.68872e+06,0.0004262,0.0202657,213667,0.804106,0.995515,0.812157
930.678,1126.93,3.11904e+07,0.000414634,0.505335,5.70062e+06,0.826408,0.8821,0.66768
930.716,1151.15,3.15309e+07,0.000230598,0.473888,4.83937e+06,0.811179,0.946133,0.699471
930.716,1177.48,1.03695e+08,0.000187045,1.66309,2.25293e+07,0.808848,0.915292,0.629908
930.714,1229.67,7.32139e+07,0.000285001,0.511057,7.5966e+06,0.815749,0.828116,0.752465
930.744,1314.15,8.09976e+07,0.000112754,0.594122,8.22074e+06,0.835001,0.959333,0.754841
930.744,1358.83,5.10406e+07,0.000169259,5.95454,2.06153e+07,0.836106,0.985704,0.428634
584.472,1069.32,2.5213e+08,0.000144752,0.467222,2.88718e+07,0.822445,0.534257,0.741134
584.47,1081.67,3.37676e+08,7.8708e-05,0.582501,4.57221e+07,0.832364,0.899339,0.718905
584.472,1060.6,1.94123e+08,9.853e-05,0.201551,2.55898e+07,0.826014,0.485094,0.722733
584.47,1092.87,3.17349e+08,0.000113882,0.386685,3.77477e+07,0.829644,0.949004,0.736437
584.473,1143.76,1.08009e+08,8.56895e-05,0.746186,1.32097e+07,0.820659,0.693762,0.732876
931.56,859.413,6.53992e+07,0.000297853,0.308877,1.08614e+07,0.834288,0.994334,0.685836
931.58,900.472,1.36289e+08,0.000204296,0.551707,1.43217e+07,0.832354,0.71653,0.751073
931.655,1033.66,3.7427e+08,0.000160005,0.463908,7.43753e+07,0.827728,0.63274,0.650245
931.69,1185.21,2.37003e+08,0.0001582,0.277536,1.54507e+07,0.836841,0.950571,0.792368
931.716,1228.29,1.94473e+07,0.000484506,1.33834,2.18748e+06,0.816957,0.961235,0.743278
931.749,1262.05,1.25639e+08,9.4033e-05,0.760001,1.07048e+07,0.832584,0.795993,0.771817
931.745,1313.86,3.67188e+07,0.000176587,0.922422,6.21807e+06,0.826465,0.900521,0.682293
931.895,858.457,1.03996e+08,0.000211604,0.16286,8.82626e+06,0.83841,0.732157,0.772161
932.141,1292.42,2.14497e+08,0.000120581,1.4609,3.40763e+07,0.834475,0.901693,0.69365
932.229,859.794,6.15768e+07,0.000201939,0.305256,1.10765e+07,0.83003,0.795426,0.670829
932.582,900.535,4.42939e+07,0.000312573,0.533572,6.96696e+06,0.813167,0.634554,0.695356
932.643,1296.59,1.18874e+07,0.000310646,0.0104927,65515.3,0.816326,0.786602,0.851276
932.658,1033.43,1.41615e+08,0.000315388,0.262887,2.51856e+07,0.826921,0.670169,0.673044
932.694,1093.42,1.15956e+08,0.000215442,0.511604,1.21211e+07,0.83297,0.590621,0.751653
932.694,1114.25,8.62751e+07,0.000226716,1.08395,3.06171e+07,0.828063,0.577796,0.479969
932.69,1184.35,1.00692e+08,0.000260124,0.234652,8.67738e+06,0.819134,0.972641,0.770807
932.722,1226.81,4.79494e+07,0.000261337,0.839839,5.69513e+06,0.828646,0.867205,0.736621
932.723,1197.61,1.70581e+08,0.000166774,0.940453,1.74637e+07,0.834617,0.826611,0.753914
932.75,1259.93,4.01691e+07,0.000276376,1.22819,8.20612e+06,0.825743,0.727205,0.644145
932.749,1315.18,1.16644e+07,0.000228442,3.14192,2.49288e+06,0.822927,0.636054,0.633806
933.145,1291.12,3.27173e+07,0.000282403,1.24889,3.04086e+06,0.826537,0.919012,0.763777
933.164,1188.84,4.41794e+07,0.000229582,2.41296,6.58592e+06,0.82229,0.652402,0.704225
933.556,840.309,1.95595e+07,0.000298451,0.30133,1.68162e+06,0.827828,0.688052,0.771018
933.647,1318.69,1.65744e+07,0.000609684,1.98577,8.54732e+06,0.796852,0.917362,0.320414
933.671,1053.9,1.33932e+08,0.000282416,0.486635,1.23769e+07,0.8312,0.803397,0.764331
933.67,1088.18,4.01807e+09,5.34805e-05,0.445594,9.87868e+08,0.832613,0.836799,0.598486
933.726,1153.72,4.08717e+07,0.000285447,1.10038,4.60945e+06,0.832421,0.794023,0.742965
933.727,1228.8,2.04172e+07,0.000213464,1.40264,2.77629e+06,0.825547,0.895947,0.718289
933.726,1198.68,7.72459e+07,0.000220091,0.5912,1.07575e+07,0.82694,0.934704,0.714769
933.772,1565.87,3.49438e+06,0.000509756,0.28765,938261,0.813875,0.775876,0.573605
934.562,829.442,6.85969e+07,0.000257646,0.423967,1.80803e+07,0.827816,0.501115,0.579019
934.562,875.56,9.52772e+07,0.000243061,2.28633,2.46588e+07,0.808231,0.673604,0.584248
934.666,947.42,3.31195e+08,0.000106455,0.66256,6.73095e+07,0.831952,0.956003,0.645304
934.674,1088.04,1.22902e+09,5.99749e-05,0.102211,7.23586e+07,0.831463,0.943528,0.79878
934.73,1198.54,2.3448e+07,0.000182435,1.19388,2.82713e+06,0.824928,0.552612,0.734715
935.063,872.031,5.58378e+07,0.000270559,1.1727,1.38141e+07,0.831323,0.701712,0.596791
935.502,759.056,3.3413e+07,0.000306221,0.305488,4.41748e+06,0.834673,0.521543,0.72232
935.539,781.397,1.36236e+08,0.000181185,0.197339,2.23586e+07,0.8344,0.977518,0.687964
935.564,830.358,3.5531e+07,0.000219732,0.265469,8.90103e+06,0.827474,0.558275,0.593366
935.649,1024.49,4.06218e+08,0.00026884,0.225459,4.79169e+07,0.828087,0.97041,0.737485
935.65,1008.35,3.83057e+08,0.000184778,5.37033,1.05793e+08,0.821464,0.923833,0.565188
935.677,1075.52,3.14096e+08,0.000370203,1.24028,9.31344e+07,0.82735,0.930749,0.542949
935.676,1069.05,1.10461e+08,0.000291287,0.809175,1.9008e+07,0.814567,0.896895,0.679321
935.676,1088.23,8.49641e+08,0.000173463,0.359055,7.57234e+07,0.827858,0.937987,0.76775
937.679,1228.95,1.11557e+08,0.000176601,0.640418,3.18609e+07,0.841135,0.751019,0.554872
937.679,1156.46,2.55138e+08,0.000173768,0.848663,3.02685e+07,0.84004,0.93654,0.736767
937.678,1138.7,1.55594e+08,0.000187693,0.934797,2.01733e+07,0.834892,0.843841,0.725048
937.678,1198.58,5.10261e+08,5.65218e-05,0.55254,4.89013e+07,0.838072,0.94605,0.760761
937.706,1263.79,1.08496e+08,0.000125559,0.686778,1.11623e+07,0.837126,0.923573,0.753385
937.706,1311.7,3.94385e+07,0.00013403,2.16722,4.1964e+06,0.837503,0.854571,0.749685
938.624,1581.86,1.75878e+07,0.000364049,-5.15783,4.9779e+06,0.832819,0.804127,0.557685
938.682,1227.71,4.85531e+07,0.000168198,1.32684,6.50108e+06,0.832641,0.931625,0.720516
938.682,1197.17,1.48759e+08,0.000134217,0.29641,2.28342e+07,0.837257,0.933741,0.699452
938.681,1155.1,1.10336e+08,0.000182602,0.927952,1.65294e+07,0.835908,0.916163,0.70343
939.127,1583.92,7.79214e+06,0.000380748,-1.9472,742158,0.833812,0.717958,0.761378
939.537,753.95,3.90215e+08,0.000233532,0.25218,1.06811e+08,0.825411,0.951405,0.567882
939.628,1555.47,4.28545e+06,0.000159145,1.19685,422023,0.81585,0.838485,0.757999
939.657,1099.82,7.38403e+07,0.000230763,0.851174,9.35107e+06,0.8359,0.50388,0.728262
939.658,1118.22,1.34053e+08,0.000182368,1.37609,2.09176e+07,0.829835,0.626842,0.696707
939.684,1198.41,7.17406e+07,0.000149297,1.98625,1.13989e+07,0.82592,0.835329,0.693624
939.682,1226.65,1.78584e+07,0.000401935,0.495989,2.91641e+06,0.808933,0.483428,0.688842
940.186,1320.63,6.25713e+06,0.000553543,0.0234114,49079.6,0.816819,0.883763,0.84905
940.186,1327.33,8.52624e+06,0.000624003,0.0261351,149317,0.832059,0.862635,0.839751
940.186,1350.77,4.0087e+07,0.000155015,1.10455,9.1453e+06,0.831792,0.847723,0.617966
940.533,1325.22,2.10326e+07,0.00011255,0.647069,1.58622e+06,0.838413,0.596679,0.781911
940.54,753.752,2.26062e+08,0.000107631,0.307802,2.57361e+07,0.833723,0.892096,0.741838
940.594,1580.84,3.03539e+07,0.000541244,-3.60575,5.27393e+06,0.762392,0.938573,0.677505
940.602,1438.83,1.70265e+07,0.000331302,0.900376,2.62032e+06,0.814614,0.822228,0.699022
940.602,1421.36,1.98617e+07,0.000269476,1.79067,1.97316e+06,0.820156,0.804494,0.757092
940.661,1113.76,4.29057e+07,0.000309121,0.542812,5.78623e+06,0.830966,0.80904,0.719486
940.661,1123.59,6.2277e+07,0.00028132,0.807746,2.96433e+07,0.827118,0.779637,0.35713
940.685,1200.85,5.67379e+06,0.000439308,1.09283,1.37163e+06,0.812669,0.962665,0.603003
941.097,1577.72,2.56817e+07,0.00042201,-2.29796,6.6699e+06,0.808558,0.918108,0.583257
941.316,877.355,6.78351e+07,0.000258534,0.243796,2.07543e+07,0.837511,0.609613,0.532669
941.542,753.691,6.61865e+07,0.00025772,0.214078,5.11177e+06,0.830038,0.899473,0.780044
941.552,807.388,2.37737e+08,0.000130251,0.277298,5.63458e+07,0.838255,0.945356,0.608213
941.638,1000.24,2.24397e+07,0.000212803,0.328594,3.65217e+06,0.829466,0.636584,0.68944
941.637,1055.69,1.05012e+08,0.000273551,1.43379,1.60348e+07,0.813779,0.840497,0.700319
941.636,1065.99,1.88923e+08,0.00015878,0.296868,3.98078e+07,0.821678,0.931518,0.637106
941.636,1168.5,7.70713e+07,0.000257573,1.1898,1.10689e+07,0.829826,0.898537,0.710092
942.054,807.41,3.04049e+08,0.000169909,1.33608,3.01847e+07,0.832583,0.997384,0.757165
942.556,807.212,1.83672e+08,0.000219168,0.756538,2.55211e+07,0.830223,0.969942,0.715105
942.64,1065.58,1.04279e+08,0.000173413,0.382836,1.20624e+07,0.831791,0.961525,0.739904
942.64,1168.7,3.01689e+07,0.00026279,1.28577,5.32238e+06,0.82492,0.787259,0.674599
942.751,1403.54,2.11958e+06,0.000358019,0.551893,196728,0.816597,0.616821,0.763911
943.568,762.807,1.70834e+09,0.000100565,0.537839,1.1527e+08,0.835719,0.791496,0.790041
943.567,873.293,2.34436e+08,0.00024539,1.45795,5.40435e+07,0.82969,0.836343,0.61534
943.565,816.575,1.56894e+08,0.000298296,1.72866,2.28332e+07,0.820626,0.8902,0.708036
943.565,1008.03,3.21786e+07,0.000310593,0.112338,2.10523e+06,0.827325,0.822919,0.792132
943.615,1007.78,6.19126e+07,0.000403203,0.43932,1.08706e+07,0.819765,0.826638,0.675512
943.615,997.512,7.39857e+07,0.000351219,1.12394,8.09873e+06,0.823857,0.710013,0.746464
943.655,1119.89,8.73765e+07,0.000161126,0.326066,1.4713e+07,0.82773,0.903155,0.683332
943.728,1286.91,1.98154e+07,0.000345914,1.18218,2.81184e+06,0.829984,0.975025,0.711937
943.728,1263.39,1.1696e+08,6.16046e-05,0.607429,8.32298e+06,0.836861,0.991497,0.786275
944.571,764.115,3.89541e+08,6.34519e-05,0.234289,6.453e+07,0.828104,0.870463,0.686294
944.677,1039.6,1.05243e+08,0.00023514,0.275498,1.83541e+07,0.811309,0.998649,0.676799
944.729,1265.62,8.52715e+07,0.000285319,2.22982,2.06022e+07,0.834774,0.976434,0.603157
944.758,986.078,4.83987e+07,0.000270009,0.123768,8.70835e+06,0.831235,0.998083,0.670775
945.573,763.075,1.98013e+08,0.000157421,0.793529,2.26196e+07,0.828934,0.733384,0.741428
945.596,918.148,5.97883e+07,0.000248392,0.265786,1.24977e+07,0.826208,0.842238,0.638945
945.66,1119.81,3.04346e+07,0.000639925,0.518322,3.64583e+06,0.772305,0.944387,0.735541
945.707,1168.3,1.26702e+08,0.000191342,0.553345,1.05613e+07,0.830783,0.962494,0.773728
945.707,1099.55,6.68574e+08,0.000130853,0.400463,6.15561e+07,0.825726,0.960926,0.764686
945.707,1125.84,4.20947e+08,0.000110116,1.35686,1.06837e+08,0.824717,0.995441,0.589752
945.707,1149.35,1.67486e+08,0.000193739,0.819166,2.18707e+07,0.824757,0.994047,0.724057
945.705,1193.15,1.89637e+07,0.000276086,4.05818,6.83343e+06,0.82284,0.681557,0.474162
945.763,1417.63,1.13375e+07,0.000230622,1.37665,1.94892e+06,0.818859,0.810981,0.679515
946.57,859.807,1.47452e+08,0.00016837,0.289635,2.83284e+07,0.838665,0.997495,0.657468
946.679,1245.48,2.81608e+07,0.000224161,1.37383,4.44057e+06,0.796527,0.813865,0.694927
946.739,1203.24,1.93518e+07,0.000402646,0.904065,3.31758e+06,0.835062,0.963695,0.68002
946.739,1265.14,6.96016e+07,0.000136352,2.72513,1.26587e+07,0.83288,0.882064,0.668656
946.739,1227.51,1.47212e+08,0.00010049,1.22518,1.66903e+07,0.829662,0.940132,0.742334
946.905,859.658,8.45854e+07,0.000131046,0.231798,9.55974e+06,0.802633,0.724389,0.742712
947.181,1240.43,2.84307e+06,0.000678922,0.00153713,11662.7,0.83532,0.657999,0.852617
947.649,1012.69,1.14747e+08,0.000343095,0.464312,1.21261e+07,0.807151,0.787062,0.750449
947.686,1580.01,2.49213e+07,0.000107557,-0.86167,3.46744e+06,0.835739,0.830042,0.714905
947.687,1083.87,4.93026e+07,0.000287276,0.0110368,346460,0.822655,0.89527,0.84983
947.687,1278.47,2.50987e+07,0.00021301,0.00632397,158687,0.837773,0.978738,0.850502
947.681,1101,2.941e+08,0.000345271,0.392012,2.2737e+07,0.830742,0.940769,0.779964
947.683,1115.59,4.25514e+08,0.000261419,0.881889,5.94628e+07,0.829995,0.977876,0.714254
947.686,1198.18,4.60985e+08,9.29867e-05,6.13927,1.96231e+08,0.835278,0.979263,0.406464
947.687,1297.87,1.84506e+08,8.51717e-05,1.39116,2.7796e+07,0.836361,0.984755,0.702523
947.686,1057.51,9.58324e+08,0.000223267,0.558884,2.59754e+08,0.83964,0.980628,0.570814
947.686,1179.12,4.35268e+08,0.000156532,1.77201,9.71009e+07,0.837798,0.975047,0.623519
947.741,1229.86,9.02367e+07,8.59597e-05,0.50052,6.05899e+06,0.845664,0.959418,0.790377
947.741,1263.16,2.87568e+07,0.000199005,1.13027,4.88178e+06,0.841137,0.960667,0.681839
948.17,1164.78,4.55213e+07,0.000188454,1.43766,1.02432e+07,0.828041,0.705036,0.621391
948.689,1024.53,5.07798e+09,0.000111457,0.388451,1.07705e+09,0.832375,0.887048,0.635577
948.686,1115.43,1.92819e+08,0.000233637,0.503872,1.84584e+07,0.835446,0.698404,0.760872
948.689,1158.88,1.98142e+08,0.000212203,1.95968,4.68872e+07,0.834924,0.473121,0.608625
948.689,1199.16,2.5849e+07,0.000218895,0.00724119,123768,0.833447,0.97582,0.851965
948.691,1470.59,5.94301e+06,0.000276881,0.00270476,6010.89,0.827566,0.992267,0.855551
948.724,1185.81,7.77958e+07,0.000202885,0.2799,4.39235e+06,0.833254,0.665872,0.801221
948.744,1228.5,1.69212e+07,0.000205792,0.32815,2.9606e+06,0.827736,0.732128,0.676182
587.908,1177.84,2.59424e+07,9.75599e-05,0.312624,4.29178e+06,0.819282,0.570397,0.686535
949.665,1017.03,3.23575e+09,9.93067e-05,0.356127,5.82691e+08,0.836906,0.779809,0.670612
949.665,1043.49,5.87936e+09,4.97599e-05,0.320885,8.66947e+08,0.837264,0.989036,0.705966
949.691,1116,5.02268e+07,0.000308594,0.781869,6.70903e+06,0.826185,0.808097,0.72086
949.699,1229.84,6.22649e+06,0.000398522,0.00807856,36156.5,0.774071,0.943575,0.850994
949.693,1200.46,3.97391e+07,0.000486194,1.16012,3.79303e+06,0.806205,0.958212,0.761165
949.689,1512.47,5.84607e+06,0.000914968,0.187726,296724,0.816999,0.810432,0.806964
949.715,1324.11,5.66715e+08,0.000132062,0.591905,5.0127e+07,0.840492,0.895778,0.768448
949.727,1184.38,3.40628e+07,0.000210482,0.213737,2.28326e+06,0.830876,0.619612,0.790494
950.174,1348.17,1.5697e+08,6.15212e-05,1.42548,2.01221e+07,0.82219,0.97416,0.726609
950.495,879.14,4.49946e+08,0.000165467,3.17492,8.40075e+07,0.829526,0.777273,0.663383
950.661,926.516,1.13497e+08,0.000204659,0.442508,1.20385e+07,0.836632,0.564383,0.750037
950.668,1043.52,2.7096e+09,5.99194e-05,0.184484,2.4789e+08,0.836232,0.987956,0.765295
950.667,1019.83,5.84073e+09,0.000152776,3.25441,1.31395e+09,0.821699,0.911225,0.621452
950.696,1087.73,1.51123e+08,0.000192802,0.402364,2.11457e+07,0.834815,0.987315,0.71406
950.72,1413.42,4.42426e+07,0.000218101,2.01104,7.94424e+06,0.825531,0.932519,0.671177
951.644,989.002,2.96871e+08,0.000120857,0.252227,3.51991e+07,0.820893,0.860339,0.73684
951.658,1061.83,2.5822e+08,0.000181219,0.85324,2.91515e+07,0.825694,0.881968,0.742844
