mz,rt,int,mzUncertainty,rtUncertainty,intUncertainty,dqs_cen,dqs_bin,dqs_peak
561.151,132.076,2.39336e+07,0.000425394,0.0555609,953597,0.829816,0.985832,0.817859
561.151,397.725,3.19026e+07,0.000314957,0.109347,1.27327e+06,0.812137,0.991395,0.817792
562.154,679.714,1.0323e+08,0.000170152,-7.47227,2.30451e+07,0.833779,0.949305,0.623346
562.252,93.9987,8.27695e+07,0.000204079,1.44238,1.36541e+07,0.817952,0.995398,0.687044
562.458,106.382,9.74499e+07,0.000153713,1.42201,1.54179e+07,0.818697,0.897763,0.694357
563.325,677.012,7.05536e+07,0.000206998,-3.16273,6.56925e+06,0.84073,0.771719,0.763603
563.326,640.871,3.91688e+07,0.000329574,0.901094,9.37107e+06,0.831158,0.954201,0.605751
563.325,573.691,3.3481e+07,0.000236126,0.417503,1.64068e+06,0.843643,0.979066,0.808722
563.442,684.984,3.08763e+08,8.06921e-05,-11.2544,9.6251e+07,0.832985,0.993377,0.526388
563.551,111.902,2.06902e+08,8.17407e-05,0.140361,1.15276e+07,0.836262,0.986934,0.801972
564.446,688.027,1.13886e+08,0.000180108,-71.96,4.29276e+07,0.803131,0.960194,0.456651
564.447,591.119,3.47335e+07,0.000482972,0.356941,3.29462e+06,0.810356,0.964296,0.761785
565.212,366.057,2.63852e+08,3.07964e-05,3.93758,6.36328e+07,0.83899,0.990197,0.60364
566.184,472.221,2.309e+07,0.000370326,0.241649,3.47062e+06,0.836092,0.981537,0.702893
566.257,690.271,1.22795e+08,0.000151954,-19.4669,4.44226e+07,0.825603,0.901705,0.472659
566.257,433.193,1.2098e+08,0.000182699,0.835495,2.14625e+07,0.818387,0.979903,0.673526
567.038,409.311,4.67883e+07,0.00010985,0.664975,6.23276e+06,0.831326,0.890178,0.721248
567.209,371.162,3.47256e+07,0.000181903,0.956911,8.87661e+06,0.827351,0.852751,0.587753
567.226,370.619,8.54575e+08,8.90596e-05,0.248629,6.86825e+07,0.833202,0.886633,0.776812
567.254,376.006,1.61589e+07,4.75275e-05,0.386522,1.46483e+06,0.825852,0.911825,0.766162
567.296,359.052,3.58089e+08,0.000105399,0.118033,4.06171e+07,0.833183,0.934473,0.74228
567.325,89.0589,6.94015e+06,0.000159427,1.26466,1.23668e+06,0.817133,0.908747,0.672668
568.494,791.085,6.7814e+07,0.000133262,-6.84015,1.80388e+07,0.82527,0.9959,0.576351
568.494,30.4208,4.95459e+07,0.000181169,3.70657,1.0629e+07,0.824706,0.701099,0.632913
569.258,543.319,3.04208e+07,0.000292806,1.07762,2.86718e+06,0.815174,0.941921,0.762415
570.232,695.763,1.55571e+08,0.000201308,-7.51989,1.31966e+07,0.824787,0.973621,0.772207
570.233,407.904,3.99155e+07,0.000286652,0.270409,1.11576e+07,0.816941,0.945329,0.561518
570.232,635.266,2.18611e+08,0.00019818,3.6776,6.6685e+07,0.82687,0.958134,0.533662
570.436,122.231,3.15462e+06,0.000201182,1.13073,242442,0.828035,0.927315,0.780435
570.945,725.611,3.51761e+06,0.000272682,-2.00335,1.06673e+06,0.834164,0.858135,0.535604
571.138,686.77,5.64129e+07,0.00019703,-13.0455,1.73661e+07,0.836794,0.976466,0.530617
571.139,394.485,6.29507e+06,0.000574913,0.0607788,304925,0.837238,0.987432,0.809288
571.138,471.136,9.85465e+06,0.000202571,0.137234,567754,0.819241,0.988973,0.800056
571.139,332.277,1.0661e+07,0.000343989,0.176183,298864,0.833443,0.971481,0.829507
572.188,302.422,3.45534e+08,0.000135617,-2.18807,4.80625e+07,0.832781,0.980096,0.714948
572.187,669.325,6.46202e+08,7.34267e-05,-2.34256,4.56133e+07,0.830297,0.989704,0.786862
572.187,701.658,7.35796e+08,5.23046e-05,-2.50622,1.21322e+08,0.831588,0.987961,0.687131
572.437,678.769,5.70177e+07,0.000250523,-4.94002,6.36623e+06,0.841607,0.942424,0.744153
573.135,708.793,1.00574e+07,0.000349044,-4.13563,2.52566e+06,0.809138,0.873258,0.592696
573.19,704.024,1.74724e+08,0.000105251,-0.747504,2.49348e+07,0.82847,0.984409,0.71107
573.19,667.907,1.77726e+08,0.000175005,-1.98263,1.68536e+07,0.82873,0.960172,0.761811
573.191,150.965,5.78667e+07,0.000258573,0.666403,2.6707e+07,0.827391,0.892842,0.371018
573.19,463.018,1.7545e+08,0.000154573,1.22429,2.67127e+07,0.829995,0.987717,0.700796
573.252,419.075,2.09839e+08,0.00010675,0.155148,1.01292e+07,0.835627,0.874406,0.809455
574.184,703.156,5.73261e+08,3.12802e-05,-0.464406,6.03008e+07,0.83713,0.994344,0.750962
574.184,670.246,9.19696e+08,4.97884e-05,-0.790711,4.70149e+07,0.833022,0.955067,0.806598
574.184,156.927,1.30431e+08,0.000158885,1.57725,1.91213e+07,0.826627,0.995326,0.706886
574.184,583.98,2.41291e+08,0.000135896,0.0207049,2.04799e+06,0.82543,0.996632,0.848434
574.184,364.609,1.36477e+08,0.000135078,0.196241,9.65516e+06,0.827,0.996312,0.7867
575.187,156.419,5.04628e+07,0.000302596,5.98703,2.0876e+07,0.829593,0.989327,0.418611
576.18,683.467,7.48703e+08,5.49464e-05,-4.44308,1.76698e+08,0.834563,0.995262,0.609317
576.181,494.537,2.41874e+08,4.44527e-05,0.45547,2.21244e+07,0.813397,0.998514,0.76531
577.184,683.087,2.99758e+08,9.68895e-05,-6.20694,1.19922e+08,0.830323,0.923243,0.432584
577.458,685.85,9.89129e+07,0.000136756,-3.83866,6.76571e+06,0.836965,0.987679,0.789096
577.458,585.848,1.62683e+07,0.000407356,0.0033509,21740.1,0.824292,0.985386,0.855243
578.178,685.126,1.7339e+08,0.000177785,-6.55861,1.79215e+07,0.830382,0.891458,0.752884
578.177,599.308,3.0883e+07,0.000527873,0.00319442,221183,0.820209,0.974765,0.849701
579.139,680.863,2.26619e+08,0.000172216,-8.79659,3.96215e+07,0.825165,0.937014,0.67632
579.139,37.229,5.1027e+07,0.00022794,0.582678,1.67776e+07,0.836614,0.936607,0.507918
579.139,405.762,1.21831e+08,0.000134181,2.9219,3.26393e+07,0.819289,0.976658,0.574263
579.208,784.375,1.43493e+07,0.000110616,-4.07055,2.22723e+06,0.831002,0.952143,0.697598
579.252,606.178,2.34972e+07,0.000230336,0.0116957,157382,0.814578,0.98681,0.850144
581.136,693.376,1.20913e+08,0.000155681,-10.9762,3.13959e+07,0.821077,0.944143,0.583319
581.204,754.766,6.84349e+06,0.000126087,-6.04394,991891,0.831033,0.991637,0.708673
581.25,547.49,2.21371e+07,0.000520239,0.0434903,467967,0.831607,0.984881,0.836234
581.249,636.926,7.38763e+07,0.000186208,1.05156,1.02546e+07,0.831135,0.966822,0.715257
581.292,430.382,2.08873e+08,9.87156e-05,0.364969,1.71024e+07,0.828782,0.987697,0.775255
581.311,358.729,1.2983e+08,7.39138e-05,0.248813,3.94171e+07,0.828216,0.657819,0.535222
582.252,669.947,8.69688e+07,0.00014536,-5.33526,2.12237e+07,0.826648,0.96561,0.600485
583.121,690.477,3.19513e+07,0.000233554,-3.17041,6.63917e+06,0.814038,0.843994,0.640307
583.201,767.994,5.69236e+06,0.000170586,-7.02626,513226,0.83532,0.964324,0.766673
583.307,681.777,1.66623e+08,0.000194289,-6.17708,2.90604e+07,0.814888,0.980169,0.676787
583.307,432.791,8.84042e+07,0.000265171,2.39348,2.15465e+07,0.80231,0.969539,0.600827
585.117,677.048,5.21212e+07,0.000159958,-3.99968,6.45994e+06,0.83012,0.989878,0.731134
585.28,394.838,9.28217e+07,0.000165591,0.0957201,7.24917e+06,0.83493,0.913397,0.779154
586.168,693.879,1.53969e+08,0.000388152,-2.32417,1.90532e+07,0.817316,0.972913,0.73134
586.284,395.667,3.52997e+07,0.000163225,0.314246,2.94475e+06,0.834435,0.956989,0.773661
587.108,693.037,1.55053e+08,0.000139546,-11.144,5.99993e+07,0.833626,0.93916,0.446167
587.108,452.98,1.45077e+07,0.000254755,0.144644,501339,0.825907,0.944311,0.823092
588.111,689.47,3.0706e+07,0.000168949,-33.1529,1.06275e+07,0.816206,0.974916,0.489328
588.162,707.288,1.37126e+08,0.000335283,-10.3203,3.02088e+07,0.82439,0.975747,0.626576
588.162,677.989,2.17492e+08,0.000262548,-3.15921,4.79607e+07,0.826729,0.975296,0.626338
588.162,611.555,1.02117e+08,0.000297269,0.785301,9.21733e+06,0.826412,0.908776,0.766567
588.202,693.784,1.49046e+08,0.000318375,-2.16156,2.06109e+07,0.804253,0.945015,0.715817
588.2,643.535,2.28578e+07,0.000696785,0.00180944,105800,0.816594,0.905702,0.852116
588.201,594.33,1.52567e+08,0.000369958,2.68804,3.15047e+07,0.798561,0.947472,0.641725
589.104,694.697,1.82172e+08,0.000111355,-4.06776,3.79168e+07,0.838566,0.956253,0.639926
589.104,247.812,1.41018e+08,9.92478e-05,-3.88379,4.43276e+07,0.837695,0.941847,0.523558
590.107,678.529,4.50906e+07,0.000208531,-10.3245,1.31812e+07,0.814279,0.904737,0.547521
590.124,234.896,2.52338e+07,0.00028618,-0.0792536,630867,0.84416,0.947428,0.832473
590.125,692.049,3.92385e+08,0.000113299,-6.55029,3.15083e+07,0.835879,0.94953,0.776885
590.125,155.335,5.84269e+07,0.000342216,1.41148,7.39757e+06,0.826508,0.935151,0.72829
591.1,687.987,1.33312e+08,0.00018022,-15.7758,5.7975e+07,0.838679,0.92454,0.397232
591.099,436.942,1.91955e+07,0.000184603,0.416325,987233,0.821542,0.958956,0.806287
592.105,675.464,7.23549e+06,5.59813e-05,-0.00686458,5508.73,0.806882,0.816619,0.855788
592.105,587.306,4.56547e+06,0.000433323,0.133245,262368,0.803334,0.92981,0.800203
593.099,351.369,4.31093e+06,0.000338513,0.426194,666822,0.820955,0.89223,0.698174
593.098,403.043,5.45969e+06,0.000490267,0.446774,647337,0.832713,0.909041,0.73684
594.118,702.211,2.90638e+08,0.000154564,-4.2016,1.49574e+08,0.827095,0.957811,0.321359
594.118,670.215,1.401e+08,0.000200916,-1.57783,7.7402e+06,0.824279,0.894028,0.802444
594.119,97.4637,6.42578e+07,0.000259922,0.422995,1.62665e+07,0.838663,0.576837,0.590476
594.118,443.979,1.88231e+08,0.000137365,1.24301,2.40112e+07,0.82997,0.9795,0.727278
595.112,793.633,8.64627e+07,8.94019e-05,-3.54649,1.0387e+07,0.833071,0.892585,0.73518
595.113,301.408,1.38044e+08,0.000182155,-3.95086,1.68253e+07,0.829303,0.929699,0.733321
595.112,682.004,3.68794e+08,7.18221e-05,-2.02562,3.38082e+07,0.833452,0.929368,0.7651
595.113,431.836,5.03583e+08,0.000102602,2.05367,6.28882e+07,0.831428,0.97403,0.730133
596.116,678.817,1.39879e+08,0.000136074,-7.98357,3.47279e+07,0.832579,0.933218,0.595831
596.117,543.962,1.53073e+07,0.000213249,0.00622157,32448.9,0.822462,0.994511,0.8545
597.11,692.008,8.34698e+07,0.000171929,-4.78401,2.78052e+07,0.835163,0.894425,0.503265
597.11,429.805,9.4602e+07,0.000240735,1.67734,1.07375e+07,0.824315,0.976197,0.742202
597.288,477.155,1.07072e+08,0.000128262,0.589285,1.45027e+07,0.829947,0.778923,0.718857
597.404,677.17,2.13651e+08,0.000172074,-10.9012,5.35834e+07,0.835579,0.982293,0.593054
597.404,468.733,1.71916e+08,0.000185227,2.70857,7.29618e+07,0.832618,0.959042,0.407749
599.252,372.468,2.30103e+09,4.55708e-05,0.646181,5.044e+08,0.83706,0.963785,0.627778
600.254,354.047,3.47248e+08,0.000134041,1.1028,6.94084e+07,0.834604,0.90215,0.648975
600.254,371.639,8.38599e+08,0.000118215,1.61774,2.27533e+08,0.837972,0.932378,0.570512
601.087,682.461,2.06559e+07,0.000241938,-5.45055,4.25778e+06,0.826039,0.935403,0.642129
601.25,357.544,1.16156e+08,0.000288271,0.0652338,3.09251e+06,0.832725,0.931837,0.830887
601.249,372.45,5.57293e+08,9.13969e-05,0.699828,8.26198e+07,0.84036,0.888749,0.705108
602.251,372.5,1.58538e+08,0.000244061,1.25836,2.0682e+07,0.832047,0.921172,0.724194
603.104,652.516,1.89561e+07,0.000825657,-1.95889,2.74709e+06,0.813585,0.957136,0.708695
603.106,682.583,3.99594e+07,0.000503262,-6.84729,1.55168e+07,0.808706,0.936676,0.444758
603.104,240.275,1.77499e+07,0.000366855,-3.56972,2.54146e+06,0.805152,0.938964,0.710563
603.219,612.883,3.00779e+07,0.000202295,0.576548,2.50243e+06,0.836741,0.908108,0.773892
604.194,696.163,7.96313e+07,0.000275546,-6.33176,1.68963e+07,0.78984,0.98087,0.635489
606.103,698.071,2.81476e+07,0.000237797,-2.99627,1.25036e+07,0.826899,0.937743,0.38796
606.148,233.186,1.63479e+08,0.000154112,-1.29194,1.32747e+07,0.831557,0.986507,0.775954
606.148,677.401,1.24095e+09,6.09416e-05,-7.03511,3.02069e+08,0.839018,0.97823,0.601167
606.148,391.572,6.31383e+08,7.72693e-05,2.62719,7.91375e+07,0.832642,0.991466,0.729645
607.095,687.691,6.11728e+07,0.000200512,-6.18155,2.08646e+07,0.833999,0.926741,0.494713
607.095,599.91,9.90037e+06,0.000716463,0.0496376,145002,0.831726,0.947714,0.842519
607.096,511.207,7.04914e+07,0.000243412,2.0099,7.59966e+06,0.832912,0.968054,0.748206
607.151,778.568,1.05603e+07,0.000367581,-0.408473,346413,0.824917,0.837995,0.824821
607.152,295.505,4.80183e+07,0.000255683,-0.989382,5.00363e+06,0.831529,0.924662,0.751999
607.152,693.684,3.98096e+08,0.000101377,-3.41924,1.06502e+08,0.83115,0.960909,0.574677
607.151,460.862,1.74805e+08,0.000209336,1.74687,8.90423e+07,0.81974,0.961981,0.326106
608.145,684.157,1.68854e+09,3.54711e-05,-4.7698,2.26903e+08,0.834121,0.991931,0.720001
608.145,158.336,1.41729e+08,0.000135033,1.11432,2.48589e+07,0.82701,0.992171,0.675711
608.145,445.92,1.72216e+09,4.80064e-05,3.56526,5.66594e+08,0.832702,0.993693,0.507699
609.148,800.523,6.72018e+07,9.19334e-05,-7.28381,1.19658e+07,0.826844,0.914043,0.672815
609.148,691.627,6.33167e+08,6.7548e-05,-2.58152,6.50153e+07,0.832305,0.970723,0.753594
610.142,794.046,1.7332e+08,7.11973e-05,-2.95805,6.63615e+07,0.835318,0.853886,0.45042
610.142,679.422,1.02618e+09,4.34677e-05,-6.86348,1.0907e+08,0.836992,0.954626,0.749807
610.142,512.76,1.72459e+08,9.39465e-05,0.042487,2.35376e+06,0.835297,0.993924,0.843481
611.104,681.578,1.02775e+08,0.000171659,-1.90445,7.34871e+06,0.828945,0.951609,0.785925
611.145,691.056,3.45825e+08,8.91552e-05,-4.1655,4.37412e+07,0.830537,0.915623,0.728427
611.145,419.485,9.01499e+07,0.000325785,0.530756,1.12932e+07,0.81977,0.95916,0.729718
611.303,478.105,7.66749e+07,0.000173233,0.38641,8.13287e+06,0.835389,0.876804,0.750037
611.325,360.562,5.08307e+07,6.86954e-05,0.0751531,2.59895e+06,0.829462,0.95174,0.806589
612.138,704.641,1.40452e+08,0.00013173,-0.922197,1.85703e+07,0.834203,0.939866,0.72231
612.138,667.824,2.91754e+08,0.000187842,-14.2662,1.47144e+08,0.83279,0.959142,0.330689
612.14,295.304,9.26017e+07,0.000164349,-12.4446,3.7786e+07,0.828778,0.912211,0.424377
612.139,511.043,5.71881e+07,0.000279074,0.0996161,4.26504e+06,0.83466,0.991677,0.782771
612.139,410.566,1.53556e+08,0.000216767,1.81641,3.7106e+07,0.826812,0.989268,0.603117
613.101,802.616,4.36464e+07,0.000255587,-7.52845,6.89592e+06,0.828478,0.957108,0.694593
613.1,685.924,1.18654e+08,0.000159178,-2.3535,1.79551e+07,0.824548,0.972888,0.701799
613.101,627.994,4.9011e+07,0.000160713,0.477885,3.6505e+06,0.829513,0.964003,0.78287
613.142,684.752,1.05719e+08,0.000186744,-8.12312,8.81622e+06,0.83748,0.905919,0.77369
613.168,434.446,1.38377e+08,0.000116024,2.57369,4.82597e+07,0.829787,0.968333,0.486496
613.213,691.692,6.228e+07,0.000126614,-1.08626,1.03912e+07,0.825209,0.965181,0.685003
614.171,696.737,5.18738e+07,0.000170886,-3.77181,1.77604e+07,0.823381,0.966421,0.49332
614.17,155.753,8.40744e+06,0.000282384,0.968819,1.14753e+06,0.800659,0.97591,0.71774
614.171,552.095,1.55386e+07,0.000216626,0.683256,1.6815e+06,0.826418,0.955958,0.747779
615.097,29.8307,4.54517e+07,0.000236022,1.57758,8.42061e+06,0.836834,0.541942,0.664956
615.165,233.516,6.23714e+07,0.000123231,-1.48946,7.96515e+06,0.831105,0.983279,0.727126
615.165,688.982,2.2344e+08,5.879e-05,-2.90128,4.12436e+07,0.833836,0.988533,0.665698
615.166,155.102,3.81198e+07,0.000171414,1.53148,9.61685e+06,0.831037,0.974732,0.591425
615.165,585.808,2.83233e+07,0.000290746,0.00854387,159886,0.834945,0.959778,0.851148
615.21,462.582,6.4441e+07,0.000171849,1.90357,7.8562e+06,0.820065,0.983151,0.733289
615.265,371.522,2.39721e+08,0.000179699,0.519077,1.85313e+07,0.825649,0.63692,0.779971
616.169,691.579,5.84845e+07,0.000168049,-3.99547,8.91937e+06,0.819647,0.982528,0.70052
616.168,154.45,1.05107e+07,0.000258888,3.71693,2.18845e+06,0.819331,0.97434,0.639845
616.213,680.232,9.42561e+07,0.000144415,-13.0013,3.32921e+07,0.829889,0.938545,0.481746
616.468,640.623,2.92745e+07,0.000309456,0.0387777,338251,0.831886,0.99166,0.845494
616.468,557.355,7.7961e+07,0.000211569,0.631944,8.58349e+06,0.813747,0.995515,0.745793
616.468,441.948,1.15798e+08,0.000297133,1.52091,1.7585e+07,0.826517,0.939638,0.70122
617.163,739.93,6.635e+06,0.000182415,-0.153594,153153,0.841052,0.976116,0.834343
617.162,696.12,6.36875e+07,0.000105548,-4.49325,2.19263e+07,0.839621,0.981763,0.491282
617.162,662.262,8.81933e+07,0.000176641,-3.4157,2.45494e+07,0.8372,0.961925,0.562802
617.162,469.275,1.3146e+07,0.000201825,0.0503179,221491,0.835901,0.974398,0.840393
617.268,702.789,1.09693e+08,0.000276258,-1.52015,5.43612e+07,0.824197,0.960125,0.33875
617.267,668.456,9.99314e+07,0.000236172,-0.76789,8.40586e+06,0.82748,0.969468,0.772942
617.471,684.32,4.41529e+07,0.000203112,-4.31079,7.02685e+06,0.834249,0.96652,0.693346
617.471,517.284,4.74259e+07,0.000370845,1.18803,7.99143e+06,0.833061,0.976608,0.683205
618.165,687.501,2.5388e+07,0.000176023,-12.5187,2.70971e+06,0.836173,0.873149,0.74934
619.263,677.058,1.44487e+08,0.000295474,-3.36302,1.67248e+07,0.819496,0.978521,0.739821
620.127,690.477,7.08232e+07,0.000355964,-4.95062,3.02059e+07,0.817879,0.911981,0.405639
620.163,703.792,7.86374e+07,0.000259594,-43.4956,3.58983e+07,0.82697,0.931709,0.375898
620.617,112.846,7.57714e+07,9.65481e-05,0.163446,2.14448e+07,0.825667,0.750364,0.557698
621.069,658.556,8.90934e+07,0.000195932,-3.66359,3.12376e+07,0.834632,0.992935,0.484511
621.069,793.205,3.85054e+06,0.000171324,-3.39494,542477,0.838905,0.966349,0.713031
621.069,699.023,8.85365e+07,0.000140571,-4.74437,1.50282e+07,0.837156,0.975357,0.681862
621.069,254.935,8.93124e+07,0.000161995,-3.27544,3.0189e+07,0.836178,0.946656,0.497998
621.068,641.077,1.93319e+07,0.000102764,0.0076743,55205.9,0.836597,0.984075,0.853802
621.234,411.274,1.34924e+08,0.00016498,0.496886,3.2106e+07,0.81394,0.979568,0.607171
621.234,374.566,1.71226e+09,4.47749e-05,1.6132,2.08173e+08,0.834067,0.987745,0.733645
622.072,690.868,2.06456e+07,0.00016798,-1.50223,4.0503e+06,0.820457,0.878255,0.653024
622.072,627.272,9.25705e+06,0.000306341,0.517723,937157,0.823803,0.949283,0.75511
622.072,389.551,6.66024e+06,0.000325657,0.323007,480342,0.786755,0.975763,0.785292
622.123,699.298,9.80802e+07,0.000222131,-1.60119,9.80227e+06,0.826262,0.954831,0.756468
622.161,688.657,1.71255e+08,0.000231615,-14.5765,7.05546e+07,0.802954,0.940609,0.420351
622.16,574.545,3.30402e+07,0.000424106,0.445177,2.5417e+06,0.802217,0.968037,0.780358
622.16,604.315,5.03076e+07,0.000324119,0.738564,4.34392e+06,0.821617,0.916316,0.770632
622.237,356.641,8.22748e+07,0.000235711,0.51337,6.46799e+06,0.82138,0.991013,0.778622
622.236,388.585,3.87943e+08,0.000136043,2.54912,1.02268e+08,0.829176,0.990771,0.578973
623.063,709.048,2.80326e+07,0.000567354,-0.044106,132355,0.823099,0.905473,0.852028
623.063,678.45,2.38121e+08,0.000142483,-22.6288,6.20816e+07,0.830441,0.908601,0.582159
623.062,256.267,1.4722e+08,0.000221363,-5.47375,1.78023e+07,0.82489,0.86235,0.734341
623.083,680.245,3.90646e+08,0.000107678,-3.35637,2.45248e+07,0.836739,0.942222,0.79482
623.232,375.994,2.85239e+08,0.000148332,1.50672,4.03526e+07,0.825246,0.859445,0.712402
624.068,680.019,8.54718e+07,0.000162921,-9.76877,4.10786e+07,0.825449,0.874982,0.35275
624.068,487.753,2.1136e+07,0.000320377,1.08926,6.06507e+06,0.811563,0.945126,0.553393
624.067,592.169,1.04583e+08,0.000194999,2.40747,4.46674e+07,0.823112,0.916689,0.405032
624.086,681.351,9.89647e+07,0.000177782,-5.33949,1.16586e+07,0.808352,0.900259,0.737647
624.157,389.089,3.23375e+08,0.000122254,0.137976,1.98705e+07,0.834583,0.753906,0.796173
625.058,681.401,1.63114e+08,0.000164416,-3.77184,2.52468e+07,0.833766,0.898008,0.698067
625.159,389.223,1.38557e+08,0.000188761,0.353437,9.66339e+06,0.834362,0.88159,0.787725
625.233,371.84,6.60609e+07,0.000170345,1.01214,2.76416e+07,0.833597,0.966077,0.413797
626.063,690.072,4.26828e+07,0.00028425,-34.4999,2.14384e+07,0.81563,0.881665,0.332582
626.063,556.21,7.67401e+06,0.000746581,0.00209371,4297.81,0.819163,0.900656,0.855979
626.064,372.877,1.68684e+07,0.000346037,1.08216,1.80052e+06,0.827855,0.894224,0.749333
626.083,684.142,2.45435e+08,0.000189998,-5.57346,4.11532e+07,0.818812,0.908252,0.684105
626.084,106.938,4.30004e+06,0.000342718,0.702493,266745,0.812429,0.933899,0.795579
626.083,453.359,2.25248e+08,0.00016783,12.7185,8.19465e+07,0.796715,0.950344,0.470492
626.154,388.845,1.21309e+08,0.000264372,1.01709,1.42731e+07,0.834158,0.905888,0.737802
627.057,665.408,2.24176e+07,0.000629202,-1.15623,1.55788e+06,0.834542,0.829861,0.78798
627.147,703.321,1.3114e+07,0.000270559,-8.94988,3.12214e+06,0.843531,0.845161,0.60704
627.284,354.733,1.27724e+08,0.000172393,0.780378,1.51854e+07,0.826404,0.91799,0.736495
627.283,333.221,1.76294e+09,5.46419e-05,1.43054,7.46541e+08,0.829911,0.921227,0.408697
628.286,333.849,7.4324e+08,8.96327e-05,0.71483,1.05206e+08,0.834421,0.868518,0.712315
629.073,826.518,9.27965e+06,0.000405732,-0.00493284,14552.5,0.826439,0.844945,0.855024
629.073,662.679,2.70153e+08,0.000154193,-11.1913,9.0525e+07,0.832737,0.950619,0.501145
629.073,705.691,4.3187e+08,9.61616e-05,-1.8809,1.88104e+08,0.831825,0.966013,0.396558
629.164,683.249,3.38814e+07,0.000454263,-10.7526,4.90022e+06,0.808512,0.940852,0.709007
629.281,333.829,5.98617e+08,0.000132206,2.17645,1.59388e+08,0.834408,0.908569,0.576068
630.077,435.776,1.35123e+07,0.000198245,0.33024,1.43237e+06,0.830526,0.955763,0.750105
630.077,571.333,6.19542e+07,0.000227457,1.94896,1.8674e+07,0.820847,0.914741,0.537608
630.077,552.847,6.41478e+07,0.000259796,1.97125,2.50093e+07,0.826491,0.940601,0.443139
630.283,335.38,1.55843e+08,0.000157236,2.15939,3.27185e+07,0.814516,0.661123,0.637943
322.073,433.316,1.56821e+07,9.16742e-05,0.548079,936026,0.821394,0.45696,0.797957
630.484,668.048,5.44745e+07,0.000200677,-3.82248,6.7223e+06,0.833036,0.893459,0.731706
631.071,695.118,1.20907e+08,0.000176161,-6.18132,2.06355e+07,0.835364,0.71667,0.680849
631.16,35.2912,4.15496e+06,0.000413243,0.555407,495419,0.812202,0.985745,0.736131
631.365,671.961,2.28027e+08,0.000207622,-7.82838,7.17634e+07,0.831161,0.967985,0.523152
631.366,606.778,3.66453e+07,0.00046663,0.0776334,969801,0.797262,0.980424,0.831043
632.164,691.526,1.33678e+07,0.000264745,-3.97974,6.30935e+06,0.842563,0.905188,0.360956
633.157,796.711,5.3629e+06,0.000143499,-5.24156,1.46811e+06,0.837723,0.956858,0.567851
633.157,686.962,2.86322e+07,0.000179115,-10.3434,5.66942e+06,0.835262,0.950585,0.651025
633.361,688.338,1.68684e+08,0.000220051,-2.87852,8.84172e+07,0.837558,0.764139,0.312872
633.362,615.337,1.13484e+08,0.000370439,2.18729,1.5369e+07,0.826747,0.960221,0.718877
634.54,156.804,1.11498e+08,0.000155315,2.74073,4.15191e+07,0.823438,0.782848,0.461445
635.25,301.272,1.30773e+08,0.000173009,-1.5568,1.20715e+07,0.828346,0.923103,0.764438
635.25,333.653,6.51407e+08,0.000112832,2.27794,2.38382e+08,0.829208,0.949842,0.468223
635.325,344.866,1.81306e+08,0.000134568,0.659791,3.00117e+07,0.833045,0.755263,0.68643
636.176,697.709,3.56115e+07,0.000273022,-3.42376,5.34048e+06,0.821719,0.926794,0.703263
636.328,345.318,6.84099e+07,8.57816e-05,0.683007,8.08655e+06,0.825689,0.955053,0.737221
637.066,350.844,3.21307e+06,0.000907848,0.000489441,4515.84,0.80646,0.929419,0.855178
637.066,382.74,2.56004e+07,0.000372632,0.931573,3.24226e+06,0.824211,0.956766,0.728252
637.249,335.385,1.0559e+08,0.000212404,1.78542,2.18703e+07,0.823746,0.940649,0.641037
638.173,388.367,6.46436e+07,0.000156701,0.519539,1.13759e+07,0.827695,0.757159,0.675078
638.572,132.025,6.98026e+07,0.000201821,1.89941,1.37332e+07,0.819115,0.77401,0.65241
638.572,155.353,1.79619e+08,0.000135101,1.38149,2.93487e+07,0.81958,0.833554,0.688747
639.062,683.812,7.64841e+07,0.000163794,-9.68915,1.63244e+07,0.839131,0.983362,0.634114
640.108,292.875,1.50346e+08,0.000229719,-7.14474,2.17694e+07,0.830267,0.975403,0.708828
640.109,682.589,5.76624e+08,6.77209e-05,-2.81127,4.08776e+07,0.834303,0.982012,0.786551
640.109,501.986,5.16626e+08,7.10057e-05,2.10133,6.85131e+07,0.830055,0.986435,0.721885
641.056,556.568,1.64951e+07,0.00055471,0.460102,1.93715e+06,0.829325,0.970416,0.738037
641.112,691.377,1.93663e+08,0.000132674,-3.97027,8.23546e+07,0.816792,0.920673,0.406899
641.113,489.797,2.21531e+07,0.000455361,0.0256962,436042,0.819582,0.950492,0.837648
642.106,685.008,1.39523e+09,5.3292e-05,-9.35634,3.90915e+08,0.834557,0.973866,0.560807
642.105,159.965,1.13831e+08,0.000194752,0.488022,2.09827e+07,0.828075,0.982429,0.665974
642.105,360.686,1.13022e+08,0.000122272,0.0598982,1.96238e+06,0.833262,0.990603,0.839896
642.106,541.617,2.27522e+08,5.01055e-05,0.230059,1.58367e+07,0.817992,0.991554,0.787866
643.109,701.829,1.31149e+08,0.000144497,-2.01797,1.9794e+07,0.836748,0.959259,0.702225
643.108,660.683,1.49285e+08,9.92805e-05,-1.51148,1.45848e+07,0.835611,0.966024,0.758816
643.109,630.301,1.13584e+08,0.000232239,0.565229,9.5718e+06,0.836962,0.894996,0.772782
644.102,688.963,8.8516e+08,6.5722e-05,-4.53493,7.29585e+07,0.831921,0.985384,0.774692
